,text
715,Google has provided a map that includes shelters across SE Texas. #Houston #Harvey #Pray4Houston Follow the link: https://t.co/ebHxp3rL7y
716,"BTW, pets allowed at shelters. No ID required. Only thing that matters in Houston is our people (and their pets). #Harvey"
717,GRB Convention Center in DT #Houston is a shelter accepting pets. No papers or ID necessary. #Harvey #HurricaineHarvey
718,"If you are in #Houston and need shelter, you are being asked to group together with neighbors and call 713-426-9404 to be picked up. #Harvey"
719,"If you are in #Houston and need shelter, you are being asked to group together with neighbors and call 713-426-9404 to be picked up. #Harvey"
720,@SylvesterTurner: #Pets welcome at shelters in #Houston #Harvey #HurricaineHarvey #SETX
721,#shelter #Houston #Harvey https://t.co/zSvDBWJ0he
722,"#HarveyPlease  donate to animal shelters like @spcaoftexas, @austinpetsalive, @HoustonHumane @sahumane during #harvey  @Visionssucheche"
723,"If you are in #Houston and need shelter, you are being asked to group together with neighbors and call 713-426-9404 to be picked up. #Harvey"
724,"If you are in #Houston and need shelter, you are being asked to group together with neighbors and call 713-426-9404 to be picked up. #Harvey"
725,@abc13houston @EdEmmett @SylvesterTurner Bravo Pets allowed at evacuee shelters #Houston #Harvey
726,37 shelters in Houston now. List and additional emergency resources: https://t.co/FtLQd6U46H #Harvey #Houston https://t.co/7xvfZKESnF
727,List of Houston area shelters for those seeking it due to #Harvey https://t.co/UDa0GwfPVh
728,"If you are in #Houston and need shelter, you are being asked to group together with neighbors and call 713-426-9404 to be picked up. #Harvey"
729,"Animal shelters in Texas are dealing with an influx of pets in need due to #Harvey. If you can foster, please let your local shelter know."
730,The homeless-charity fellow who just spoke said they started to get those folks to shelters 4 days ago. Why? They saw a need&amp;acted? #Harvey
731,NBC: Evacuee can't bring her dog into the convention center in Houston. They walked to the shelter after home was f… https://t.co/NUgJsJrF91
732,".@NWSWPC advises storm totals may reach 50 inches of rain from #Harvey. #Dallas prepping shelter for 5,000.… https://t.co/6zKnfA4RVd"
733,#HoustonFloods #Harvey #HoustonStrong #Houstonshelter https://t.co/iz3EFQvYsf
734,"#houstonflood #Harvey #TWC I've been watching ppl being pulled out of 💦☔️all day, they're exhausted &amp; don't know where to go. Food/shelters"
735,"Judge Emmett on evacuees with pets heading to shelters: ""I talked to the mayor. You should be allowed to bring your pets in"" #Harvey #khou"
736,#Houston #harriscounty #shelters #harvey List of shelters in Harris County. https://t.co/9sl1uuXRNN
737,.@GRBCC becomes massive #harvey emergency shelter in downtown Houston. Here are some images https://t.co/sFC6WHTRiI
738,#HoustonFloods #Harvey If you're in need of emergency help call numbers below. If you're seeking shelter info dial… https://t.co/EKgP3w2JlX
739,Pets are now allowed in evacuee shelters! #houstonflood #Harvey https://t.co/nv6KLMPSRR
740,These amazing heroes are helping #Houston's homeless find safe shelter from #Harvey. Please Donate: https://t.co/qlrY8JBNES #prayforhouston
741,"Updated: How North Texans can help during #Harvey; Dallas opening ""mega shelter"" Tues to house up to 5,000 evacuees: https://t.co/VQRnlolH4y"
742,"Judge Ed Emmett really cares. Even about displaced people with pets, allowing them in shelters. #Harvey"
743,"Amazing that people question the ""shelter in place"" decision. Which direction would people have been sent to be ""sa… https://t.co/TH3JBwKFr2"
744,Too bad Houston city officials told public to shelter in place.. Gee I guess @realDonaldTrump was right.. Again.… https://t.co/2gDGx5Rj49
745,#shelter #houstonflood #HurricaneHarvey #Harvey #Houston https://t.co/lODy4PGcOY
746,Instructions continue in the #Harvey zone: avoid sheltering in an attic: it can be a trap. Get to the roof. Call 91… https://t.co/WkoGoe8BmH
747,.@LouisianaDCFS says 1 shelter open in Rapides Parish at Grace Church in Glenmora. 16 people there. 8 from Tx. #lawx #harvey #lalege #lagov
748,"Possible tornado/rotation in Sugar Land area right now. Take shelter, if in area! #houwx #Harvey 

Tornado warning until 7:15 p.m."
749,"Odd CNN post: ""The shelter will be in the center’s parking garage &amp; will not affect scheduled events."" ?!? #Harvey https://t.co/7F8jDwliYq"
750,"If you NEED SHELTER, @HomelessHOU is keeping a list of shelters in Houston:

#HoustonSOS
#Houston
#Harvey

https://t.co/eIXTlY0lYO"
751,Judge Ed Emmett: Says he spoke with @SylvesterTurner and they are now allowing pets in shelters. At first they were not. #harvey #houston
752,"@JoelOsteen offers prayers, but can't corral the resources of his mega-church to offer shelter or food to the #Harvey victims? #Christian"
753,#Houston #Harvey #flooding #Dallas #FortWorth #evacuation #shelter https://t.co/Q3r4p0QWnR
754,"@adrienneABC2 i've heard some shelters don't allow pets. obviously, i don't know all the details/circumstances. it'… https://t.co/kSPMTkkTKJ"
755,#Houston #Harvey #shelter #petswelcome https://t.co/PFMlhCTTgS
756,"#RedCross is providing shelter, meals &amp; comfort to people impacted by #Harvey. To find... https://t.co/QYfuGM1MDS b… https://t.co/xHotpBpLAq"
757,Dallas preparing 'mega shelter' at convention center for those fleeing #Harvey from Houston area and elsewhere https://t.co/882ubKJ4yh
758,I have baby/toddler clothes and diapers I would like to donate to the shelters here in Dallas. Where? @RedCross @CityOfDallas #Harvey
759,"This is Raeann Barber, who lived in New Orleans during Katrina and evacuated to Houston. Now in shelter during TS… https://t.co/Dl8cZ7hnBf"
760,When officials tell you to shelter in place but somehow missed that catastrophic flooding was warned for days in ad… https://t.co/d2NUWgMVPd
761,Nations 4th largest city under water. Colossal rescue efforts ongoing. 1800REDCROSS to find shelter. #RedCrossRelief #Harvey #TexasStrong
762,"Dallas preps convention center ‘mega shelter’ to house up to 5,000 people impacted by devastating floods. #Harvey  https://t.co/t0HgaS12Ay"
763,Officials in Missouri City urge residents to shelter in place and avoid travel #Harvey #flooding https://t.co/IjfyBtb1bO
764,Houston Mayor @SylvesterTurner  Directly responsible for lives lost by recommending residents shelter in place to a… https://t.co/yf52iCnJNh
765,"#RedCross is providing shelter, meals &amp; comfort to people impacted by #Harvey. To find a location: https://t.co/OzVLVQGSXH"
766,We donated to Austin Pets Alive! that has been helping shelters in the direct line of Hurricane Harvey. https://t.co/f9yp7MY2c6 #Harvey
767,Bus after bus after bus... to pick up those rescued by boat to take to shelters. Thank you to our volunteers &amp; firs… https://t.co/N5pmZH0yHl
768,"#Harvey 🌀 #storm #Flood ⚠ 
#Houston #People in #Distress shelters and phone numbers #HoustonFloods #houwx #txwx… https://t.co/0SzlOdMNJ2"
769,Here's a list of shelters in Galveston County https://t.co/l8WjIY7qwh via @GalvNews #Harvey #Texas
770,#HoustonFlood #Harvey #Houstonflood2017 #Houstonshelter https://t.co/GpnM2aYe3J
771,"Any evacuees can go to @GRBCC for shelter, clothes, &amp; care. #Harvey https://t.co/wI5YuQEthT"
772,@redcross - do you have downloadable list of all shelters open for #Harvey that could be passed along?
773,"#CNN: Dallas preps convention center into 'mega shelter' - plans to house up to 5,000 Gulf Coast residents. #Harvey #weather"
774,A hurricane and flooding doesn't impact anyone quite like it does those who are already unsheltered. #homeless #homelessness #harvey
775,"#Harvey Flooded out?
From CoastGuard:
📱Call 281-464(4851)(4852)(4853)(4854)(4855) 
🏠Get on roof-take shelter/coats/… https://t.co/U4aSBNJjWZ"
776,@HeatherChilders @FoxNews Please help pets not allowed in convention center or other shelters. #Harvey
777,"#Harvey mega shelter to house up to 5,000 people... that is going to some operation. Logistics task alone is immens… https://t.co/XR9cBl8ZjG"
778,"If you need shelter, text 43362 or download @fema mobile application. #PHTV #houstonflood #Harvey https://t.co/MxoRwPDU4b"
779,#Harvey  🌀 - Dobie HS shelter NEEDS food and diaper donations for evacuees. https://t.co/3MWiedz5yV   👶👶🏽👶🏿
780,7 million in #Harvey disaster area. Can't get them into shelters because shelters aren't equipped? We knew this was coming. Dang.
781,Wondering why there was no evacuation plan for Texas residents to shelters prior to #TexasFlood. #Harvey
782,"If you need shelter because of #Harvey, go to these shelters if you can. https://t.co/2QAwAtTdxz"
783,Animals will need a place for sheltering until they can be reunited with owners. Microchips help immensely! #Harvey https://t.co/TIVb6HiaPW
784,@RedCross Can y'all get to Wedgewood elementary in Friendswood. You can't set up a shelter with no food. 4000 Friendswood Link Rd #Harvey
785,Please remember the helpless 4-legged victims of #Harvey.  Consider donation to the local animal rescue shelters 🐶 https://t.co/tt0tf2afGE
786,"@realDonaldTrump STOP tweeting just b/s all the time!
Tweet - for a change - helpful information like shelters n su… https://t.co/A06AUdjNkN"
787,"#Dallas will open ‘mega shelter' for 5,000 more #Harvey evacuees, https://t.co/gcHaoyroi9"
788,At least 500 people in shelter at George R Brown Convention Center. #Harvey
789,group shelter services #harvey 713-426-9404  this number was on CW39 less than an hour ago.
790,Dallas preparing a convention center ‘mega shelter’ to house ~5000 people impacted by devastating #Harvey floods https://t.co/Ni8YlTDkUw
791,"[#TX. #HARVEY] ""Dallas preps convention center 'mega #shelter'"" https://t.co/pce014GfD9"
792,"People are having trouble finding #shelter, pls #rt any shelter &amp; #rescue info. #Harvey #Houston #houstonflood #Rockport #HurricaneHarvery"
793,My parents may need to evacuate. What shelters are on the northwest side of #houston (hwy 249 &amp; cypresswood) #harvey #houstonflood
794,"Dallas is opening 5,000 beds at the downtown convention center. We have food, shelter, beds. #Harvey #houston"
795,@NBCNightlyNews @LesterHoltNBC They have like no place to take evacuees...no preplanned or well staffed shelters...… https://t.co/knIUIRceD4
796,#Harvey #HarveyStorm #harveyhouston #HoustonfFlood Contact @airbnb if you can to find shelter and help https://t.co/4CFWkWCtDA
797,History repeats itself: Dallas Convention Center being turned into a mega shelter. #Harvey #Katrina
798,"@CharitableHuman Were you hacked? 'Feed them, clothe them, shelter them, &amp; Love them as your own!' 🕊 Rescue everyone in need! 🙏🏼 #Harvey"
799,"This is why I love Texans. There's a huge shelter ran by Houstonians. #Texas #Houston #Harvey via
@abc13houston https://t.co/cYmX4hiVAK"
800,"#Houston's Convention Center as a shelter evokes painful memories of #Katrina. #Harvey 
https://t.co/2XRqxNgdOZ"
801,"This is heartbreaking 💔. Please, please donate to local shelters &amp; help! #Harvey #harveyhouston https://t.co/yrEivYo4TE"
802,Dispatch from a San Antonio #harvey shelter. https://t.co/sa4ncZVQzG
803,@LesterHoltNBC #harvey Why lie Lester? Only a handful of badly planned understaffed shelters exist. Shame on you and shame on Sylvester💵
804,#Harvey @GFToday @MattressMack #MackGivesBack #galleryfurniture #pets #cats #dogs #shelter #welovemack #prayfortexas https://t.co/tYLX5MOLDJ
805,Google Crisis map of open shelters #GIS #Harvey #Houston https://t.co/VmRtQIJTFl
806,Find a @RedCross shelter: https://t.co/6YsDJAWMSe #Harvey #Houston
807,Dallas organizing a relief effort &amp; shelter for Houston residents affected by #Harvey https://t.co/ooDUqLAC3O
808,@TranslateRealDT Sorry the venues are being used as shelters no place to hold rally stay away #Harvey #houstonflood
809,@RockyKanaka @DogforDog @saveourshelter @CBS #Harvey #HarveyPets #HarveyAnimals #Houston #Austin #austinpride… https://t.co/FA8fJETjsh
810,"Third shelter opens for evacuees, but many Americans are now #Refugees. We must open our homes to them. #Harvey

https://t.co/3XhLk0VDyz"
811,#HARVEY: Here are the emergency numbers and places that are offering shelter. #Houston #HoustonFlood #HarveyTX  https://t.co/4mm8KShDT3
812,Dobie HS shelter needs donations of food and diapers. #houston #harvey
813,An unlikely hurricane hero takes over chaotic Texas storm shelter: https://t.co/IK4kTXVyLY #Harvey https://t.co/H1DqC53Btz
814,Steady stream of evacuees pouring in to George R. Brown shelter now from Metro buses. #Harvey #Houston https://t.co/2WPiqiBsUU
815,@kaitlinmonte Dobe High School Pasadena TX needs diapers and donations to support community shelter #houstonflood #Harvey #Houston
816,@POTUS its not fair that #Harvey evacuees can't take their pets into most shelters. Happens every time &amp; needs to be fixed
817,"Since at least 15 organizations have cancelled their events at a Trump property, can it be used as a shelter for #Harvey victims instead?"
818,Dallas has opened shelters for those made homeless by #Harvey.
819,"I pray that those undocumented immigrants in #Harvey 's path, actually sought shelter. So many don't bc they fear deportation. 🙏"
820,"CNN reports #Harvey flooding is ""terrifying,"" says woman sheltering on 2nd floor of her home with 11 others in Dic… https://t.co/Jcvzx9QBhb"
821,"#Harvey flooding is ""terrifying,"" says woman sheltering on 2nd floor of her home with 11 others in Dickinson, TX https://t.co/ihVOMUrjUK"
822,If only someone in govt had hotel connections &amp; could donate rooms for those needing shelter... #harvey #harveyhouston @realDonaldTrump
823,"CNN: #Harvey flooding is ""terrifying,"" says woman sheltering on 2nd floor of her home with 11 others in Dickinson,… https://t.co/GK1FRdc6n4"
824,"CNN : #Harvey flooding is ""terrifying,"" says woman sheltering on 2nd floor of her home with 11 others in Dickinson…… https://t.co/oTnfhBl4ra"
825,#Harvey Find #shelter. https://t.co/5RWftDzl0O
826,"#Harvey flooding is ""terrifying,"" says woman sheltering on 2nd floor of her home with 11 others in Dickinson, TX https://t.co/miiVdVqDqF"
827,"https://t.co/2hubINLLAP  Link, to provide shelter to pets rescued from #Harvey"
828,"#Harvey flooding is ""terrifying,"" says woman sheltering on 2nd floor of her home with 11 others in Dickinson, TX https://t.co/PTY1vWPDSw"
829,"#Harvey flooding is ""terrifying,"" says woman sheltering on 2nd floor of her home with 11 others in Dickinson, TX https://t.co/apzJ4iMy8I"
830,"#Harvey flooding is ""terrifying,"" says woman sheltering on 2nd floor of her home with 11 others in Dickinson, TX https://t.co/XSgyRp9L5z C…"
831,"#Harvey flooding is ""terrifying,"" says woman sheltering on 2nd floor of her home with 11 others in Dickinson, TX https://t.co/f9uwAxzDRf"
832,"#Harvey flooding is ""terrifying,"" says woman sheltering on 2nd floor of her home with 11 others in Dickinson, TX https://t.co/7u6H0L1HQd"
833,"#Harvey flooding is ""terrifying,"" says woman sheltering on 2nd floor of her home with 11 others in Dickinson, TX https://t.co/4FBLyv12p4"
834,"#Harvey flooding is ""terrifying,"" says woman sheltering on 2nd floor of her home with 11 others in Dickinson, TX https://t.co/vQrVgAvvES"
835,"#RedCross is providing shelter, meals &amp; comfort to people impacted by #Harvey. To find a location:… https://t.co/zmyX7PCgb7"
836,@tinaphan @austinhumane @austinpetsalive Are you folks hearing anything about co located shelter location lists tha… https://t.co/xwXWTKoPjy
837,"🙏""@RedCross: 👈is providing shelter, meals &amp; comfort 2 ppl impacted by 🌀#Harvey Find location👉… https://t.co/7gf56Yhwx5"
838,Cots set up to shelter those in need at civic center Red Cross shelter #SETXNews #Harvey https://t.co/aNftl4Qdzw
839,This is how we shelter in place. #Harvey https://t.co/hfSePZRWNr
840,Convention center shelter. It's already half full. #Harvey #HoustonFlood https://t.co/teTwFzLmoc
841,@BastropCntyOEM @KirkPWatson @GovAbbott 3 ppl are at the shelter in Bastrop; 44 in Smithville; 0 in Elgin. #harvey #txwx
842,"My best wishes to everyone going through #Harvey right now. I'm praying for y'all. Stay safe, stay sheltered."
843,#houston #shelters #texas #HarveyFlood #harvey https://t.co/aWltJNk1sC
844,@GovAbbott Will you stand up as a Human and insist there will be NO ID CHECKS at any shelters at any shelters due to #Harvey?
845,List of shelters in #Houston. #HoustonFlood #Harvey https://t.co/LBNImsfoM6
846,FYI for anyone that needs shelter from #Harvey https://t.co/u7sGlLBzUY
847,Dallas preparing 'mega shelter' at convention center in face of #Harvey https://t.co/L2Ow9yjIvX #HurricaneHarvey
848,"@amazon should try use drones to deliver food, water, and supplies to shelters in Houston #houstonflood #Harvey"
849,Does anyone know if there's a need  for churches near downtown to serve as temporary shelters? I don't know who to ask.  #Harvey
850,A local Outback Steakhouse donated steaks and other food to Salvation Army where people are seeking shelter from… https://t.co/u15H5ZRRXO
851,"Will take lots of resources to operate a 5000 person shelter. Personnel, logistics, supplies, medical etc. #Dallas #Harvey #houstonflood"
852,Praying for my fellow Texans seeking shelter &amp; assistance tonight &amp; in days &amp; weeks to come. #Harvey #UniteTexas… https://t.co/JIkpP8XhLv
853,Dallas Texas is opening a mega shelter for people displaced from Hurricane #Harvey
854,Thinking of #Houston in days leading to #katrina anniversary. 100k found shelter there in 2005; now #Louisiana payi… https://t.co/N3X3eGETEi
855,"#Houston shelter @GRBCC 
#Harvey #americanredcross https://t.co/wOdTP3unV6"
856,Call 2-1-1 if you are seeking a large or small animal shelter or holding facility. #Harvey
857,Civic center being opened as Red Cross shelter #Harvey #SETXNews https://t.co/WmeXNm1tqN
858,Supplies needed for #HurricaneHarvey shelters #HoustonFloods #texas #prayfortexas #Harvey https://t.co/GcP3Rhbp3u
859,I really want to get to a shelter to volunteer. I feel so bad just sitting as my neighborhood is barely getting anything. :/ #Harvey
860,"#RedCross is providing shelter, meals &amp; comfort to people impacted by #Harvey. To find... https://t.co/mZP6Wtu3Md b… https://t.co/mvrwwbsvxQ"
861,If anyone displaced by #Harvey needs a contact in Dallas please contact me via DM. I can help you find shelter and support! #prayfortexas
862,An unlikely hurricane hero takes over chaotic Texas storm shelter: https://t.co/w6uxDmiVbt #Harvey https://t.co/0EPzhainf7 Reuters
863,An unlikely hurricane hero takes over chaotic Texas storm shelter: https://t.co/9QVPbMLzK9 #Harvey https://t.co/B7svUGL37t ReutersUS
864,Reuters: An unlikely hurricane hero takes over chaotic Texas storm shelter: https://t.co/aDdrt9mNbc #Harvey https://t.co/7RHviPJ33l
865,Reuters: An unlikely hurricane hero takes over chaotic Texas storm shelter: https://t.co/QHjvprrAY1 #Harvey https://t.co/gxB1Ikc7T4
866,To my #Harvey family.  Evacuate to @StoryBookCabins.  They will shelter you! https://t.co/fW05glN0x8
867,An unlikely hurricane hero takes over chaotic Texas storm shelter: https://t.co/ig2Rf9TMYy #Harvey https://t.co/OupdpNNleR
868,"Find resources across Texas during #Harvey (food, shelter, etc) &amp; spread: https://t.co/rVErmnoLwR. This is made BY &amp; FOR community!"
869,The water &amp; devastation in Houston is unreal. We are sheltering in place. Parts of our 'hood now under voluntary ev… https://t.co/BxUH4WU0kD
870,REUTERS: An unlikely hurricane hero takes over chaotic Texas storm shelter: https://t.co/aBbnzMKowd #Harvey https://t.co/B0jvuzb630
871,An unlikely hurricane hero takes over chaotic Texas storm shelter: https://t.co/UurVr2T3QE #Harvey https://t.co/s4zxfrUHjA
872,#BREAKING @HoustonTX preparing the #Houston convention center for a massive refugee shelter for #Harvey… https://t.co/svaPYrqBZU
873,An unlikely hurricane hero takes over chaotic Texas storm shelter: https://t.co/L6Tjio7q1t #Harvey https://t.co/lrokH5eXki #klout #maga
874,An unlikely hurricane hero takes over chaotic Texas storm shelter: https://t.co/XFXkS9Q1CU #Harvey https://t.co/Nl9C7eUn3H Reuters
875,@weatherchannel Looking for shelters that take pets in Harris Co. Texas please! Harvey2017 #HarveyRelief #Harvey
876,With Shelters full where are they people going to go when they rescue them off the roofs? #Harvey Are they  opening outlying area shelters?
877,"Find resources across Texas during #Harvey (food, shelter, etc) &amp; spread: https://t.co/rVErmnoLwR 

@MayorAdler @MayorThomaides @GregCasar"
878,Reuters: An unlikely hurricane hero takes over chaotic Texas storm shelter: https://t.co/NjCpp2oQjf #Harvey https://t.co/xkIRt7rexD
879,"Mattress Mack is opening both @GFToday locations as shelters for people, AND it's pet-friendly. #Harvey"
880,Reuters: An unlikely hurricane hero takes over chaotic Texas storm shelter: https://t.co/9wgPEuLU7v #Harvey … https://t.co/lFTS7hrSVR
881,#Harvey So they're going to open a mega-shelter in #Dallas? -v msnbc Oh!! Where are you #GeorgeWBush @BushCenter Ye of #Texas Chest-Thumper?
882,An unlikely hurricane hero takes over chaotic Texas storm shelter: https://t.co/3oWYDSel6m #Harvey https://t.co/2oRtyzotQP
883,An unlikely hurricane hero takes over chaotic Texas storm shelter: https://t.co/4DagEVE6Ao #Harvey https://t.co/mVZUkYYqtE
884,A new list of #Houston #Harvey shelters. (Not part of my prior tweets - check my account for other shelters.) Thank… https://t.co/F195jP1aHG
885,Joining us on our #Harvey simulcast with @Mix965Houston @Mega101Houston &amp; @SportsRadio610 is #matressMack making Gallery Furniture a shelter
886,#Harvey #TX #shelter #Dallas. https://t.co/bAqRXeWymQ
887,"A deer taking shelter.
#Houston #Harvey  #TEXAS
#HarrisCounty #Houston #HoustonFlood #HarveyStorm #hurricaneharvey… https://t.co/676fCo4Lgz"
888,BREAKING: Dallas prepares convention center as mega shelter for #Harvey flooding victims. --&gt;… https://t.co/fNPqDlfkNP
889,Need a safe place? Red Cross has shelters &amp; wonderful workers to provide aid/comfort during #Harvey… https://t.co/XqQcFTuo33
890,"Tired of hearing people were ""caught off guard."" 

Why is Dallas' mega shelter opening in 2 days? Why not now?

#Harvey"
891,"Here's a list of approved shelters, Houston! If safe, stay inside &amp; off the streets! #Harvey #houwx https://t.co/UsBkeidT4j"
892,"MORE: Dallas plans to house up to 5,000 Gulf Coast evacuees in a “mega shelter” at @KBHCCDallas Convention Center  #Harvey"
893,"#BREAKING: The City of Dallas will open a 'Mega shelter' which can hold 5,000 people at the Convention Centre.

#Harvey #HoustonFloods"
894,If you are looking for shelter follow this link for options and sign up for emergency alerts via email #Harvey https://t.co/E0hNq0WbQO
895,"NEW #Houston #Harvey shelter open - St. Simon and Jude, 26777 Glen Loch Road, Spring, TX 77381 per Montgomery County."
896,"Here's how you can help us reach and shelter youth affected by #Harvey. Thanks for all your prayers and support, tr… https://t.co/m182qnmmGe"
897,"If you have to shelter in a high-rise, stay on floors just above floodwaters. The higher you go, the stronger the w… https://t.co/hnu0RbEQxu"
898,Public hurricane shelter information in Austin is available by calling 3-1-1 or 512-974-2000. #Harvey
899,Public hurricane shelter information in Austin is available by calling 3-1-1 or 512-974-2000. #Harvey
900,"New #Houston #Harvey shelter - Wildwood United Methodist Church, 8911 FM 1488, Magnolia, TX 77354 per Montgomery County"
901,"Happy to host my apartment  in College Station for shelter, food, &amp; supplies in the midst of #Harvey. #AggieFamily https://t.co/i2N0wEZUFD"
902,"New #Houston #Harvey shelter - Bull Sallas Park, 21679 McCleskey Road, New Caney, TX 77357 per Montgomery County"
903,JUST IN: Dallas will open its convention center as #Harvey evacuee shelter; should be ready to take evacuees by Tuesday.
904,"Happy to host my apartment  in College Station for shelter, food, &amp; supplies in the midst of #Harvey. #AggieFamily"
905,We have 70 kids w/ us in Houston; looking for others. Pls help us shelter homeless youth in the aftermath of #Harvey https://t.co/31zDh7j8sv
906,"3 NEW shelters open in N #Houston &amp; Montgomery County - Spring, Magnolia &amp; New Caney. See link for details. #Harvey https://t.co/hV0N0ocMRq"
907,@Slate @MaraWilson Please don't forget to donate to animal shelters if you can like @spcaoftexas @austinpetsalive… https://t.co/lXRQh6z1hT
908,"9 Shelters are open.

#houston #harvey #shelter https://t.co/pcKNCU5bg2 https://t.co/KaWxNQ73A9"
909,"I'd hit a reporter who asked me how I feel when I just got dropped off at a shelter &amp; forced from my home. Really, @abc13houston ? #Harvey"
910,"regram @kenjeong
#RedCross is providing shelter, meals &amp; comfort to people impacted by #Harvey.… https://t.co/Jn8nIHwULn"
911,"Thanks to all the rescuers🚑👮, companies doubling as shelters🏢, and orgs who are on the way,  bringing assistance and supplies 👧👦 #harvey"
912,Dallas delivers needed supplies for sheltered #Harvey evacuees. CEO says this is fraction of what's been collected.… https://t.co/sri225i2Yn
913,"#RedCross is providing shelter, meals &amp; comfort to people impacted by #Harvey. To find a location:… https://t.co/F7CoT1acxN"
914,Atlanta shelters are taking in lost pets &amp; strays from #Harvey. Please donate! https://t.co/Ig1hZWs4Yf
915,@VickiBryanGC Coastal cities should build high rise platforms w/ temporary shelters. Ppl leaving homes last min have nowhere to go. #harvey
916,"To help with the #harvey rescue pets, donate $$ if you can, directly to the shelter. https://t.co/4ZUV15CVBT"
917,Get some cruise ships to TX coast to help house/shelter/feed/care for those displaced citizens  #Harvey #HoustonFlood2017 #staysafeTX
918,"If you make people leave their pets behind, you're not a real shelter.  #HARVEY #petsarefamilytoo"
919,"People hit by #Harvey will need meals, shelter, meds, counseling and overall help getting back on their feet. A few… https://t.co/XzroEgC92l"
920,.@HomelessHOU homeless shelters are full. Please see @iamwaters updates https://t.co/PSWc7wm46a #HurricaneHarvey… https://t.co/VIpdQEm4Yx
921,"#RedCross is providing shelter, meals &amp; comfort to people impacted by #Harvey. To find a location:… https://t.co/vVcs6sdfd1"
922,".@HomelessHOU homeless shelters are full. See .@iamwaters updates https://t.co/PSWc7wm46a 
#HurricaneHarvey #Harvey… https://t.co/ltlxdPmXqn"
923,Growing crowd seeking shelter at George R. Brown Convention Center. #Harvey
924,Update: at least 29 schools + centers operating as shelters. 5 Nonprofits hosting temporary shelters. List:… https://t.co/noqyPAGXW6
925,"Please contact ISGH if you need rescue, food, water and shelter 832-941-0766 https://t.co/ztUTaKSfyH #Houston #Harvey"
926,"Baby squirrels, stray pets fill Austin-area shelters amid storm https://t.co/ReIwvrWbXx #atxweather #Harvey https://t.co/fril62u2jX"
927,.@GovAbbott @CBPSouthTexas @CustomsBorder: suspend immigration checkpoints now &amp; let EVERYONE shelter from #Harvey! https://t.co/K37mpfRsST
928,"#RedCross is providing shelter, meals &amp; comfort to people impacted by #Harvey... https://t.co/zEjcSVo4gV by… https://t.co/ALL4n1nmnm"
929,An unlikely hurricane hero takes over chaotic Texas storm shelter https://t.co/TeoU1hOqgf #harvey
930,Meanwhile Mattress  Mac has opened up all his Gallery furniture stores as a shelter. #houston #Harvey https://t.co/e4lBTah2EY
931,"""I was glad I had somewhere we could go."" Rene &amp; his family evacuated to a #RedCross shelter. You can help.… https://t.co/BpAsHx1RLJ"
932,"You're joking, right?? People are in the midst of a crisis, sheltered in place as recommended, and now @CNN is BLAM… https://t.co/Hr0FuxmG9T"
933,"Please don't forget to donate to animal shelters like @spcaoftexas, @austinpetsalive, @HoustonHumane and @sahumane #harvey"
934,"Deleted bc the image was old. But I am incredibly grateful for all giving their safety, shelter, and sleep to help all of us. #Harvey"
935,Pics from #Harvey are horrific. I know many Dallas shelters (&amp; pet boarders) are prepared to help. Today I'm gathering stuff to donate soon.
936,"Ppl needing all pertinent info easily disseminated to them-prob FB.Road closures, local shelter maps &amp; who takes pets, etc. #houston #harvey"
937,"People NOT in Texas: stop judging those who did not evacuate #Harvey
Houston area told to shelter in place. Have some compassion instead"
938,LIST: #Harvey #shelters around #Houston area https://t.co/SZS0Wx2MdP via @@KHOU
939,#barker reservoir in #houston is beginning to overflow; seek shelter or #evacuate if you're nearby. #harvey #houston #flood
940,Buses are taking evacuees to shelters and other stops away from Dickinson @Fox26Houston  #Harvey https://t.co/1a0povcGS7
941,Thank you Hilton Furniture for helping transport flood victims to shelters! #Harvey https://t.co/aoAnEzTJbq
942,Another Tornado Warning just west of Houston. Find shelter somewhere. #harvey #houstonflood https://t.co/AMwYuts2pG
943,".@HomelessHOU #Harvey shelters listed on ur website full .@RedCross https://t.co/FcVCnkwFDa
#HurricaneHarvey #IAmWaters"
944,"""At the end of the day, we're family."" Hit by #Harvey, young people in Rockport, Texas open impromptu shelter:… https://t.co/x7vvnthQoi"
945,#NEW @RedCrossDFW putting cots together at Samuell Grand Rec Ctr in @CityOfDallas. This will be 3rd shelter for… https://t.co/pyeXmZchLk
946,"Homes underwater in this area. Waiting for a ride to the shelters, knowing they've lost so much. #Harvey… https://t.co/pMg2kSkxfJ"
947,Hadn't seen this listed before as a shelter site. #Harvey  thephotofirm's photo https://t.co/GhCAxZWTfZ
948,"""At the end of the day, we're family."" Hit by #Harvey, young people in Rockport, Texas open impromptu shelter:… https://t.co/sLVZADnHTl"
949,.@NASA flight controllers shelter in place as floodwaters threaten Houston area https://t.co/PTvp1mqrPM #Harvey https://t.co/HblDv8RzwX
950,#Offers @austinhumane &amp; @austinpetsalive r several #CentralTX animal shelters taking evacuated #harvey animals… https://t.co/ns1OgShV5K
951,"@Martina @austinpetsalive doing great work during #Harvey, supporting other shelters and folks w/pets throughout TX. They're also no-kill."
952,"@GFToday Thank u for opening shelter for people and PETS! #HARVEY 6006 N Fwy
Houston, TX 77076 and 7227 W Grand Pkwy S
Richmond, TX 77406"
