,text
977,"Verizon customers in #SouthTexas, our data relief services have been extended through 9/15. #HurricaneHarvey #IamVZ… https://t.co/4uqnn9yxkx"
978,Medscape: #HurricaneHarvey has strained hospitals and shut down services: https://t.co/rtCat2SV1B #HoustonStrong https://t.co/QyfZf5c0tz
979,#HurricaneHarvey has strained hospitals and shut down services: https://t.co/lsv36fZMIg #HoustonStrong
980,"@Microsoft donating $2.5 million in cash, technology, and services to support relief efforts #HurricaneHarvey 🙌🏾https://t.co/5Ulu3gNDmV"
981,Harvey's Aftermath Complicates #Travel | ensync travel services https://t.co/WkktjLhSX0 #HurricaneHarvey #TravelNews #news @myrontmoore
982,@united airlines currently price gouging #HurricaneHarvey victims. Avoid their services.
983,Our Mobile ATM is currently at Ingleside to provide ATM services to our customers” #HurricaneHarvey
984,#Verizon commits $10 million to support #HurricaneHarvey relief efforts - #communicationservices @Verizon https://t.co/PwcNmGsWI6
985,"Verizon customers in #SouthTexas, our data relief services have been extended through 9/15. #HurricaneHarvey #IamVZ… https://t.co/UDlrAME3Hf"
986,Any #Laundry mat location offering free services for #HurricaneHarvey victims?
987,"How can ASB members help the victims of #HurricaneHarvey? 
#SCOTX order allows volunteering of services. Details:… https://t.co/DvFIlUu74k"
988,Information on services for victims of #hurricaneharvey. https://t.co/s1KXxRewyK
989,@FirstCommCU ECUC Member CU offers services to members hit by #HurricaneHarvey #HoustonStrong https://t.co/hSRqeXLmmZ
990,Have family in TX? .@USCIS will offer #immigration services to those affected by #HurricaneHarvey Click For More&gt; https://t.co/nHz0TpERmi
991,"#StandUP4Houston updated w/ more orgs collecting diapers, providing refugee services, etc. https://t.co/slVydKtXhs… https://t.co/D7agkdnDcM"
992,"Verizon customers in #SouthTexas, our data relief services have been extended through 9/15. #HurricaneHarvey #IamVZ… https://t.co/VwvVvQFZmh"
993,"Emergency services to people affected by #HurricaneHarvey offered by #USCIS - can as to expedite, #workpermit #EAD 
https://t.co/4WTYmc1uRB"
994,"USCIS UPDATE #HURRICANEHARVEY

USCIS offers immigration services that may help people affected by unforeseen... https://t.co/q0EYa09bqk"
995,Our services are suspended for this week and next. We have lost transportation and equipment. #HurricaneHarvey  #lawnservice #HoustonStrong
996,".@FedEx commits $1 million in cash, services to #HurricaneHarvey relief https://t.co/bMGaGSfHc9 #TeamFedEx https://t.co/hFb8jNGCeu"
997,"#Microgrids are keeping some critical services running, despite #HurricaneHarvey. https://t.co/w9JKXRCayB (via @MicrogridNews)"
998,"Providers, payers adjust to keep services available for #HurricaneHarvey victims https://t.co/FMrmgL40Pe"
999,#Languageaccess services critical to 37% of #Houston metro area population age 5+ who speak a language other than English #HurricaneHarvey
