,text
959,"@liz_anne Thanks so much for doing this! I can't give blood, or I would be there - grateful for all who can help! #HurricaneHarvey"
960,"AT 5: The Arkansas Blood Institute is stepping in, sending hundreds of units of blood &amp; platelets to TX .… https://t.co/e5LJURnVKY"
961,Stop over to Park View Lutheran Church to donate blood today. #HurricaneHarvey https://t.co/f0muvWyf8c
962,#PrayforTexas stay #HoustonStrong @my1blood is sending our #sofla blood donations those in the path of… https://t.co/vJxMWlyTpn
963,If you can donate blood please do so. #HurricaneHarvey #PrayersforTexas #PrayersforHouston
964,There's a national disaster happening in his country and he's still banging on about that bloody wall… https://t.co/GRC4U5eeXq
965,@UNTsocial is the University going to be hosting a blood drive for victims of #HurricaneHarvey?
966,Rhode Islanders needed to help w/blood donations for #HurricaneHarvey. Please read details: https://t.co/SUpwgH237q… https://t.co/geH2XuN3AB
967,"Want to help those affected by #HurricaneHarvey? Join our employees for a blood drive Aug. 31, 11am - 3pm. Details:… https://t.co/V0nv3bqicq"
968,"Jesus, Katrina 2.0. What the hell is that bloody idiot in DC doing to help these people? #bbcnewsten #HurricaneHarvey #Houston"
969,Stay out the water mane it's hiv blood in the water #HoustonFlood
970,"@dustindorough We are all doing the same the🌏over @dustindorough 

I may not have $$$ or blood to give but I can b… https://t.co/jB0HWswpTm"
971,Attention #Clovis! Support local and #hurricaneharvey! Join us on 8/30 from 2-7p at @Sierravistamall! #giveblood… https://t.co/w0XZrtz1oI
972,Calling all existing &amp; first-time donors-Hurricane Harvey has caused a major blood emergency. Donate Blood/Platelet… https://t.co/SyhkE6ZBtY
973,"If you're looking for a way to help victims of #HurricaneHarvey,  you can sign up to donate blood!  https://t.co/uDYElcYg9y"
974,The #RedCross has an emergency need for blood donors right now. I'm donating this Friday. Who's with me? #HoustonStrong #HurricaneHarvey
975,"@CapitalFactory downtown tech community emergency blood drive Fri 9-4 #HurricaneHarvey - free coworking if donate!
https://t.co/OD6ziIAZrp"
976,Hey @MayorAdler 👋🏽 @CapitalFactory is hosting an open blood drive on 9/1 for those affected by #HurricaneHarvey ➡️ https://t.co/IkLwE6Sbo3
977,"Dear 45:

Bragging about the damage from a hurricane on your watch is not a bloody win, you lunatic.

Love,
Sane America

#HurricaneHarvey"
978,"""Shauntelle needs to get to a hospital urgently to get a blood transfusion... "" #HoustonFloods #HoustonStrong… https://t.co/O7sJOnZYiF"
979,"If you are interested in donating blood, these are the upcoming blood drives #Harvey2017 https://t.co/ZpzgAtLHtq"
980,"Spoke with local blood bank abt need after #HarveyStorm -- initially asked for 20 units today then upped to 140, called it ""unprecedented."""
981,You can help #HurricaneHarvey victims by donating blood. https://t.co/euZ62psdZO https://t.co/6WaeFxtnjL
982,Join us &amp; @CarterBloodCare here TOMORROW to donate blood &amp; save lives impacted by #HurricaneHarvey! Walk-ups welcom… https://t.co/B8sOcgm2pL
983,"If missed @CapitalFactory #HurricaneHarvey blood drive 2day go here https://t.co/049fviunp0 for next one, 9am-4pm Fri. @liz_anne @JoshuaBaer"
984,"If missed @CapitalFactory #HurricaneHarvey blood drive 2day go here https://t.co/CBTL03wl3q for next one, 9am-4pm Fri. @liz_anne @JoshuaBaer"
985,@seanhannity Please find it in your heart to donate to places like Red Cross... They do so much more than take blood!  #HurricaneHarvey
986,Austin Tech Community! Sign up to donate blood downtown on Friday to help #HurricaneHarvey 👉🏽 https://t.co/AdW6ldmHkn (please retweet)
987,#HurricaneHarvey has disrupted blood supplies nationwide. Please  give blood ASAP to ensure patient blood needs are met. #HoustonStrong
988,If you can go donate blood to help save lives #TexasFlood  #HurricaneHarvey  survivors need you.
989,Urgent need for #blood continues in Southeast #Texas. #HurricaneHarvey did not stop hospitals from saving lives.… https://t.co/yIhTfn7zI4
990,Urgent need for #blood continues in Southeast #Texas. #HurricaneHarvey did not stop hospitals from saving lives.… https://t.co/zepH4cn9RI
991,Urgent need for #blood continues in Southeast #Texas. #HurricaneHarvey did not stop hospitals from saving lives.… https://t.co/f4m2nqAWTL
992,Urgent need for #blood continues in Southeast #Texas. #HurricaneHarvey did not stop hospitals from saving lives.… https://t.co/CKSa2TA0pU
993,Urgent need for #blood continues in Southeast #Texas. #HurricaneHarvey did not stop hospitals from saving lives.… https://t.co/lsfhuLHUpJ
994,CALLING ALL DONORS! Give blood to support patients across the Gulf Coast region impacted by #HurricaneHarvey. https://t.co/5PupKjPovd
995,DONATE BLOOD @CarterBloodCare sending blood donations 2 partners affected by #HurricaneHarvey 1-877-571-1000. Text DONATE4LIFE to 444-999
996,Looking for a way to help after #HurricaneHarvey?  Our friends at @my1blood are asking all eligible donors to donat… https://t.co/0Q2o7WWKzY
997,"In the aftermath of #Harvey2017 , if you are eligible to give blood, you're as asked to do so now, especially if you are O-Positive!!!"
998,The upcoming #FedExCup  should set up a @RedCross tent so people can give blood or donate to #houstonflood
999,There are so many ways you can help the victims of #hurricaneharvey. You can donate blood. I'm… https://t.co/qCE0R8efCH
