,text
980,@DCBlueStar @SlaterNFL I'm trying to open eyes to @stubhub despicable display and help get more donations to help t… https://t.co/uQ3dypz5GA
981,United Blood Services seeking donations to help restock national supply diminishing due to #Harvey disaster. https://t.co/daPlLIsPAr
982,"This is when Big Businesses can earn a lot of loyalty by helping #Harvey victims. Beverage, food, hotel, clothing, cell 4 shelter donations"
983,Forget donations. @Fahrenthold please let us know if @realDonaldTrump snuck in another business deal while we were… https://t.co/6Sn4qGdcBG
984,"Hey #houston you have love and prayers and donations flowing heavy from Long Island, NY. All my love. Stay strong. We are with you. #harvey"
985,"The author, a #Houston resident, lists 4 places he trusts for donations to be sent to help ppl affected by #Harvey https://t.co/TGGxUAKWi4"
986,Clear Creek ISD is currently accepting monetary donations for the families in the League City area. Please help if you can ❤️ #Harvey
987,#paypal is matching #donations for #Harvey #hurricane #donation LINK IN MY PROFILE #hurricaneharvey https://t.co/duhho5nXUd
988,"Thanks to your kind donations today, we and partners, CBS DFW, Albertsons and Dallas Cowboys raised $109,660 in support of #Harvey victims."
989,The #HISD Foundation is collecting donations for students and families impacted by #Harvey. Click here: https://t.co/9yQ0Co1Tr4
990,The #HISD Foundation is collecting donations for HISD's families &amp; students impacted by #Harvey. Donate here: https://t.co/8jdCM3jpkK
991,Where is Obama and The clintons and Podesta and Biden and Holder and Rice and Brennon and Ayears donations to #harvey disaster? @cnn @msnbc
992,Again for list of best orgs for #Harvey victims donations: https://t.co/bFPFcnwv3u
993,"Watch for #Harvey charity scams. Legit donations. Text HARVEY to 90999 to donate $10, or Text STORM to 51555 to donate thru #RedCross"
994,Pastor @JoelOsteen asking for donations in return for hosting flood survivors #Harvey  https://t.co/J4xmfr6wTY
995,"Coastal Carolina is taking donations for hurricane #Harvey's survivors. 

Conway, S.C. (WPDE) — 

The Coastal... https://t.co/SfgWk3Fhrn"
996,More information for those seeking to make #Harvey donations in #FortBend County. #HoustonFlood #HarveyRelief https://t.co/NQyGyOuK4m
997,"A place to give donations in Brownsville, TX. #Harvey #HarveyFlood https://t.co/ZXLFdpvUqW"
998,Every call for #Harvey donations I've seen has included diapers. #HarveyRelief #HoustonStrong https://t.co/DssD0K8E46
999,Clothes ready to make the trip to #texas #hurricane #harvey #donations #help #makeadifference #houston #charity https://t.co/ZhsHvu5vq8
